date,title,price,characteristics,num_photos,extra_characteristics,inmobiliaria,barrio,city,id,page_suffix
2024-10-16,"Piso en calle Guitarrista José Tomás, 1, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",1.300€/mesGaraje incluido,2 hab.90 m²Planta 2ª exterior con ascensorPublicado ayer,1/30,Alquiler de temporadaVistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106258967/,
2024-10-16,"Piso en calle Nadadora Carmen Soto, 10, Babel, Alicante / Alacant",950€/mesGaraje incluido,3 hab.146 m²Planta 7ª exterior con ascensor14 oct,1/8,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106258268/,
2024-10-16,"Piso en Alona, 29, Benalúa, Alicante / Alacant",1.300€/mesGaraje incluido,2 hab.110 m²Planta 4ª exterior con ascensor14 oct,1/30,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106258264/,
2024-10-16,"Piso en avenida de Alcalde Lorenzo Carbonell, Babel, Alicante / Alacant",1.470€/mesGaraje incluido,4 hab.102 m²Planta 8ª exterior con ascensor14 oct,1/26,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106256222/,
2024-10-16,"Piso en glorieta del Reino Unido, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",700€/mesGaraje incluido,1 hab.50 m²Planta 2ª exterior con ascensorPublicado ayer,1/25,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106252551/,
2024-10-16,"Piso en avenida de Aguilera, Benalúa, Alicante / Alacant",1.200€/mes,3 hab.115 m²Planta 3ª exterior con ascensor14 oct,1/14,,/pro/key-costa/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106252097/,
2024-10-16,"Piso en calle Prudencio de la Viña, 15, La Florida, Alicante / Alacant",850€/mesGarajeopc.50 €/mes,2 hab.70 m²Planta 2ª exterior con ascensor14 oct,1/18,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106245997/,
2024-10-16,"Piso en Benalúa, Alicante / Alacant",1.150€/mes,4 hab.103 m²Planta 1ª exterior con ascensor,1/35,,/pro/azulcasa/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106071834/,
2024-10-16,"Piso en plaza de Florida-la Vinya, 3, La Florida, Alicante / Alacant",1.000€/mes1.200 €17%,2 hab.105 m²Planta 3ª exterior con ascensor,1/25,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105665942/,
2024-10-16,"Piso en glorieta del Reino Unido, 6, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",1.000€/mesGaraje incluido1.500 €33%,2 hab.78 m²Planta 3ª exterior con ascensor,1/25,Alquiler de temporadaVistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105414880/,
2024-10-16,"Piso en avenida Catedratico Soler, 35, Benalúa, Alicante / Alacant",1.600€/mesGaraje incluido,3 hab.120 m²Planta 5ª exterior con ascensor11 oct,1/26,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106237534/,
2024-10-16,"Piso en Babel, Alicante / Alacant",1.200€/mes,3 hab.140 m²Planta 2ª exterior con ascensor,1/23,,/pro/quo/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/104131754/,
2024-10-16,"Ático en calle Oscar Esplá, 1, Benalúa, Alicante / Alacant",1.900€/mesGaraje incluido,3 hab.125 m²Planta 7ª exterior con ascensor11 oct,1/37,Vistas al mar,/pro/inmochoclan/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/103869022/,
2024-10-16,"Piso en calle Metge Pedro Herrero, 10, Alipark, Alicante / Alacant",950€/mes1.200 €21%,3 hab.96 m²Planta 3ª exterior con ascensor,1/20,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105983611/,
2024-10-16,"Piso en calle Ecuador, 22, Babel, Alicante / Alacant",975€/mesGaraje incluido,3 hab.141 m²Planta 5ª exterior con ascensor,1/20,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/97998227/,
2024-10-16,"Piso en Músico Antón Roch F56, 1, 1, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",3.000€/mesGaraje incluido,2 hab.86 m²Planta 4ª exterior con ascensor,1/21,Vistas al marLujo,/pro/albaladejoybernicola/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105246464/,
2024-10-16,"Piso en calle Víctor de la Serna, Ciudad de Asís, Alicante / Alacant",740€/mes,3 hab.86 m²Planta 1ª exterior sin ascensor,1/22,,/pro/alquiler-seguro/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106030470/,pagina-2
2024-10-16,"Piso en La Florida Portazgo, Alicante / Alacant",835€/mes,4 hab.86 m²Planta 3ª exterior sin ascensor,1/28,Reformado,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106065261/,pagina-2
2024-10-16,"Piso en Benalúa, Alicante / Alacant",1.750€/mesGaraje incluido1.850 €5%,3 hab.107 m²Planta 1ª exterior con ascensor12 oct,1/26,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106232335/,pagina-2
2024-10-16,"Piso en palmeral, s/n, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",1.300€/mesGaraje incluido1.500 €13%,3 hab.106 m²Planta 4ª exterior con ascensor,1/36,,/pro/unika/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105828434/,pagina-2
2024-10-16,"Piso en calle de Perú, Babel, Alicante / Alacant",975€/mesGaraje incluido,3 hab.100 m²Planta 1ª exterior con ascensor,1/29,,/pro/alquiler-seguro/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105710011/,pagina-2
2024-10-16,"Piso en calle Deportista César Porcel, 11, La Florida Portazgo, Alicante / Alacant",950€/mesGaraje incluido,2 hab.80 m²Planta 1ª exterior con ascensor,1/26,,/pro/amayadomus/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106118376/,pagina-2
2024-10-16,"Piso en calle Pardo Gimeno, 49, Benalúa, Alicante / Alacant",1.100€/mes1.200 €8%,3 hab.120 m²Planta 2ª exterior con ascensor,1/27,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106114995/,pagina-2
2024-10-16,"Piso en Benalúa, Alicante / Alacant",875€/mes,3 hab.69 m²Entreplanta exterior con ascensor,1/26,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105896943/,pagina-2
2024-10-16,"Piso en calle Músico José Mira Figueroa, 8, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",950€/mesGaraje incluido,3 hab.85 m²Planta 3ª exterior con ascensor,1/25,Vistas al mar,/pro/urbanaliza/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106169416/,pagina-2
2024-10-16,"Piso en calle Victoria Kent Siano, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",1.290€/mesGaraje incluido,3 hab.132 m²Planta 5ª exterior con ascensor,1/52,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106128529/,pagina-2
2024-10-16,"Piso en glorieta del Reino Unido, 6, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",800€/mesGaraje incluido850 €6%,2 hab.77 m²Planta 3ª exterior con ascensor,1/29,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106088335/,pagina-2
2024-10-16,"Piso en calle Santa Maria Mazzarelo, Benalúa, Alicante / Alacant",890€/mes950 €6%,3 hab.100 m²Planta 11ª exterior con ascensor,1/18,Vistas al mar,/pro/benaluanucleo/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106023334/,pagina-2
2024-10-16,"Piso en Benalúa, Alicante / Alacant",1.200€/mesGaraje incluido,4 hab.160 m²Planta 2ª exterior con ascensor11 oct,1/21,,/pro/sunhomealicante/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106238731/,pagina-2
2024-10-16,"Piso en calle Deportista Mar Jover, Benalúa, Alicante / Alacant",1.200€/mesGaraje incluido1.400 €14%,1 hab.50 m²Planta 6ª exterior con ascensor,1/34,Apartamento,/pro/miapropertyboutique/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105875087/,pagina-2
2024-10-16,"Piso en avenida Catedratico Soler, Benalúa, Alicante / Alacant",1.600€/mesGaraje incluido,3 hab.125 m²Planta 5ª exterior con ascensor11 oct,1/12,Vistas al mar,/pro/margamora/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106234754/,pagina-2
2024-10-16,"Piso en calle Deportista Ángel Aznar, Alipark, Alicante / Alacant",650€/mes700 €7%,3 hab.90 m²Planta 4ª exterior sin ascensor,1/14,,/pro/alquiler-seguro/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105713339/,pagina-2
2024-10-16,"Piso en avenida Victoria Kent Siano, 30, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",900€/mes950 €5%,2 hab.100 m²Planta 8ª exterior con ascensor,1/30,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106125776/,pagina-2
2024-10-16,"Piso en glorieta del Reino Unido, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",690€/mesGaraje incluido,1 hab.52 m²Planta 3ª exterior con ascensor,1/24,Alquiler de temporadaApartamento,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/102995237/,pagina-2
2024-10-16,"Piso en Benalúa, Alicante / Alacant",2.000€/mesGaraje incluido,3 hab.107 m²Planta 1ª exterior con ascensor10 oct,1/31,Vistas al mar,/pro/toro-servicios-inmobiliarios/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106226283/,pagina-2
2024-10-16,"Piso en calle de la Princesa Merce, Princesa Mercedes, Alicante / Alacant",720€/mes,1 hab.30 m²Planta 2ª exterior sin ascensor10 oct,1/4,Alquiler de temporada,/pro/vitality-viviendas/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106227771/,pagina-2
2024-10-16,"Ático en calle del Alcalde José Luis Lassaletta, 2, Babel, Alicante / Alacant",1.250€/mesGaraje incluido,3 hab.110 m²Planta 9ª exterior con ascensor,1/28,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106016204/,pagina-2
2024-10-16,"Piso en Musico Jose Mira Figueroa F8, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",1.900€/mesGaraje incluido,1 hab.58 m²Planta 4ª exterior con ascensor,1/15,Vistas al mar,/pro/albaladejoybernicola/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/101485962/,pagina-2
2024-10-16,"Piso en glorieta del Reino Unido, 6, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",690€/mesGarajeopc.40 €/mes,1 hab.53 m²Planta 3ª interior con ascensor13 oct,1/20,Apartamento,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/103355979/,pagina-2
2024-10-16,"Piso en avenida Aguilera, 70, Princesa Mercedes, Alicante / Alacant",850€/mes950 €11%,1 hab.50 m²Planta 5ª exterior con ascensor,1/36,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/91793465/,pagina-2
2024-10-16,"Piso en plaza de Florida-la Vinya, La Florida, Alicante / Alacant",950€/mes1.000 €5%,4 hab.125 m²Planta 2ª exterior con ascensor,1/27,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106039596/,pagina-2
2024-10-16,"Piso en glorieta del Reino Unido, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",650€/mesGaraje incluido,1 hab.56 m²Planta 3ª interior con ascensor,1/47,,/pro/abaco-servicios-inmobiliarios1/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/81813120/,pagina-2
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",900€/mesGaraje incluido,3 hab.110 m²Planta 2ª con ascensor,1/28,Vistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/103005668/,pagina-2
2024-10-16,"Piso en avenida Catedratico Soler, Benalúa, Alicante / Alacant",1.300€/mesGaraje incluido,3 hab.85 m²Planta 5ª exterior con ascensor,1/16,Vistas al mar,/pro/inmobiliariacasamayor/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105985921/,pagina-2
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",700€/mesGaraje incluido,2 hab.75 m²con ascensor10 oct,1/20,Vistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106228880/,pagina-2
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",700€/mesGaraje incluido,1 hab.65 m²con ascensor10 oct,1/18,Vistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106223295/,pagina-2
2024-10-16,"Piso en avenida Catedratico Soler, Benalúa, Alicante / Alacant",1.600€/mesGaraje incluido,3 hab.101 m²Planta 5ª exterior con ascensor,1/20,Vistas al mar,/pro/inmobiliariacasamayor/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105987081/,pagina-3
2024-10-16,"Piso en calle Brasil, Babel, Alicante / Alacant",975€/mesGaraje incluido,3 hab.116 m²Planta 6ª exterior con ascensor,1/31,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106126572/,pagina-3
2024-10-16,"Piso en calle de Casiopea, La Florida Portazgo, Alicante / Alacant",750€/mes790 €5%,1 hab.60 m²Planta 1ª exterior con ascensor,1/10,,/pro/populiservice/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105911785/,pagina-3
2024-10-16,"Piso en avenida d'Elx, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",850€/mesGaraje incluido,2 hab.70 m²Planta 3ª exterior con ascensor,1/47,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/1537420/,pagina-3
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",800€/mesGaraje incluido,2 hab.100 m²Planta 3ª con ascensor,1/30,Vistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/94769008/,pagina-3
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",675€/mesGaraje incluido,3 hab.100 m²con ascensor,1/25,Alquiler de temporadaVistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/100221310/,pagina-3
2024-10-16,"Piso en Isabel La Católica, Benalúa, Alicante / Alacant",875€/mes,3 hab.88 m²Planta 4ª exterior sin ascensor,1/20,,/pro/benaluanucleo/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106155588/,pagina-3
2024-10-16,"Estudio en calle San Agatangelo, Benalúa, Alicante / Alacant",875€/mes950 €8%,50 m²Planta 5ª interior con ascensor,1/6,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/100005239/,pagina-3
2024-10-16,"Piso en glorieta del Reino Unido, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",900€/mesGaraje incluido,2 hab.80 m²Planta 3ª exterior con ascensor,1/34,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/98602864/,pagina-3
2024-10-16,"Piso en calle Músico José Mira Figueroa, 3, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",750€/mesGaraje incluido,1 hab.58 m²Planta 3ª exterior con ascensor,1/13,Vistas al mar,/pro/albaladejoybernicola/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105841487/,pagina-3
2024-10-16,"Piso en Benalúa, Alicante / Alacant",1.200€/mes,3 hab.147 m²Bajo exterior con ascensor,1/43,,/pro/miapropertyboutique/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105535716/,pagina-3
2024-10-16,"Piso en calle Músico Antón Roch, s/n, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",2.600€/mesGaraje incluido,3 hab.88 m²Planta 2ª exterior con ascensor,1/15,Vistas al mar,/pro/albaladejoybernicola/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105510531/,pagina-3
2024-10-16,"Piso en Princesa Mercedes, Alicante / Alacant",900€/mesGaraje incluido,3 hab.118 m²Planta 11ª exterior con ascensor,1/33,,/pro/inmoplaya-san-juan/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106067951/,pagina-3
2024-10-16,"Piso en calle de los Doscientos, 41, Benalúa, Alicante / Alacant",700€/mes,2 hab.100 m²Planta 1ª exterior con ascensor11 oct,1/13,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/103894402/,pagina-3
2024-10-16,"Dúplex en calle Catedrático Lafuente Vidal, 11, Babel, Alicante / Alacant",980€/mesGarajeopc.40 €/mes,4 hab.140 m²Planta 6ª exterior con ascensor,1/28,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106045194/,pagina-3
2024-10-16,"Piso en calle Vergel, San Gabriel, Alicante / Alacant",800€/mes,3 hab.88 m²Bajo exterior sin ascensor10 oct,1/17,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106227429/,pagina-3
2024-10-16,"Piso en calle Victoria Kent Siano, 24, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",850€/mesGaraje incluido,2 hab.110 m²Planta 6ª exterior con ascensor,1/29,Alquiler de temporadaVistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106137160/,pagina-3
2024-10-16,"Piso en calle Deportista Benjamin Rodriguez, 9, Princesa Mercedes, Alicante / Alacant",770€/mes,2 hab.75 m²Planta 3ª exterior sin ascensor,1/11,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/102882690/,pagina-3
2024-10-16,"Piso en calle Vergel, San Gabriel, Alicante / Alacant",700€/mes,2 hab.74 m²Planta 1ª exterior sin ascensor,1/14,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106189873/,pagina-3
2024-10-16,"Piso en Benalúa, Alicante / Alacant",900€/mes,2 hab.79 m²Planta 5ª exterior con ascensor,1/22,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/101962666/,pagina-3
2024-10-16,"Piso en Benalúa, Alicante / Alacant",1.250€/mes,3 hab.105 m²Planta 4ª exterior con ascensor,1/30,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106176262/,pagina-3
2024-10-16,"Piso en calle Deportista Mar Jover, 2, Benalúa, Alicante / Alacant",1.250€/mesGaraje incluido,2 hab.89 m²Planta 3ª exterior con ascensor,1/25,Vistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/104877719/,pagina-3
2024-10-16,"Piso en glorieta Reino Unido, 17, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",900€/mesGarajeopc.50 €/mes,2 hab.75 m²Planta 2ª exterior con ascensor,1/28,Alquiler de temporadaVistas al mar,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/1815231/,pagina-3
2024-10-16,"Piso en calle Grado, 18, La Florida, Alicante / Alacant",950€/mes,4 hab.120 m²Planta 3ª exterior sin ascensor,1/21,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/94316594/,pagina-3
2024-10-16,"Piso en calle Brasil, Babel, Alicante / Alacant",1.500€/mesGaraje incluido1.600 €6%,3 hab.140 m²Planta 2ª exterior con ascensor,1/15,Vistas al mar,/pro/cubohome/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105967300/,pagina-3
2024-10-16,"Piso en Benalúa, Alicante / Alacant",800€/mes850 €6%,2 hab.51 m²Planta 4ª exterior con ascensor,1/18,Apartamento,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106160404/,pagina-3
2024-10-16,"Piso en Benalúa, Alicante / Alacant",1.000€/mesGaraje incluido,2 hab.86 m²Planta 4ª exterior con ascensor,1/51,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/87778467/,pagina-3
2024-10-16,"Piso en Babel, Alicante / Alacant",1.500€/mesGaraje incluido,2 hab.145 m²Planta 2ª con ascensor,1/30,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/102628450/,pagina-3
2024-10-16,"Piso en calle Moratín, s/n, Benalúa, Alicante / Alacant",2.000€/mesGaraje incluido,4 hab.270 m²Planta 2ª exterior con ascensor,1/12,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105574943/,pagina-3
2024-10-16,"Piso en avenida Cat Soler, 29, Benalúa, Alicante / Alacant",1.100€/mesGaraje incluido1.250 €12%,2 hab.79 m²Planta 1ª exterior con ascensor,1/19,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105921685/,pagina-3
2024-10-16,"Estudio en calle San Agatangelo, Benalúa, Alicante / Alacant",900€/mes950 €5%,60 m²Planta 4ª exterior con ascensor,1/8,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/99381092/,pagina-4
2024-10-16,"Piso en avenida de Alcalde Lorenzo Carbonell, Babel, Alicante / Alacant",1.250€/mesGaraje incluido,3 hab.88 m²Planta 1ª exterior con ascensor,1/12,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105873211/,pagina-4
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",750€/mes,2 hab.85 m²con ascensor,1/19,Vistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105878284/,pagina-4
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",675€/mesGaraje incluido,2 hab.90 m²con ascensor,1/19,,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/103004851/,pagina-4
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",650€/mesGaraje incluido,1 hab.56 m²Planta 3ª con ascensor,1/13,Vistas al marApartamento,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/94780238/,pagina-4
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",750€/mesGaraje incluido,1 hab.85 m²con ascensor,1/20,Vistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/98658145/,pagina-4
2024-10-16,"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",650€/mesGaraje incluido,1 hab.65 m²Planta 5ª con ascensor,1/21,Vistas al mar,/pro/ventanas-al-mar/,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/105790588/,pagina-4
2024-10-16,"Estudio en Benalúa, Alicante / Alacant",875€/mes950 €8%,60 m²Planta 3ª exterior con ascensor,1/10,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/99338538/,pagina-4
2024-10-16,"Piso en calle Cefeo, 5, La Florida Portazgo, Alicante / Alacant",815€/mes,1 hab.65 m²Bajo exterior con ascensor,1/17,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/95621976/,pagina-4
2024-10-16,"Piso en glorieta del Reino Unido, 6, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",750€/mesGarajeopc.50 €/mes,1 hab.55 m²Planta 2ª exterior con ascensor,1/20,Alquiler de temporadaVistas al marApartamento,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106098388/,pagina-4
2024-10-16,"Piso en calle Santa Maria Mazzarelo, 9, Benalúa, Alicante / Alacant",950€/mes,2 hab.55 m²Planta 3ª exterior con ascensor,1/4,,,benalua-la-florida-babel-san-gabriel,alicante-alacant,/inmueble/106190146/,pagina-4
